"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_1712","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"hypothetical protein"
"clust_1713","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"Serine protease inhibitor (serpin family)"
"clust_1713","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"Serine protease inhibitor (serpin family)"
"clust_1714","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"COG0778: Nitroreductase"
"clust_1714","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"COG0778: Nitroreductase"
"clust_1715","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"Signal transduction histidine kinase"
"clust_1715","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"Signal transduction histidine kinase"
"clust_1716","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"5'-nucleotidase (EC 3.1.3.5)"
"clust_1716","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"5'-nucleotidase (EC 3.1.3.5)"
"clust_1717","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"FIG00424772: hypothetical protein"
"clust_1717","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"FIG00424772: hypothetical protein"
"clust_1718","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"Putative uncharacterized protein"
"clust_1718","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"Putative uncharacterized protein"
"clust_1719","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"COG family: cell wall-associated hydrolases (invasion-associated proteins); PFAM_ID: NLPC_P60"
"clust_1719","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"COG family: cell wall-associated hydrolases (invasion-associated proteins); PFAM_ID: NLPC_P60"
"clust_1720","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"Predicted transcriptional regulator"
"clust_1720","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"Predicted transcriptional regulator"
"clust_1721","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"hypothetical protein"
"clust_1721","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"hypothetical protein"
"clust_1722","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"Phage DNA-binding protein"
"clust_1722","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"Phage DNA-binding protein"
"clust_1723","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"hypothetical protein"
"clust_1723","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"hypothetical protein"
"clust_1724","group3","ortho_id",8,15422,6,63829,5.51828296178801,0.00199548611284792,0.0287222693888917,"FIG01271588: hypothetical protein"
"clust_1724","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"FIG01271588: hypothetical protein"
"clust_1725","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"conserved hypothetical transport protein"
"clust_1726","group5","ortho_id",14,43236,0,36015,Inf,0.000223093088541359,0.00495217792914772,"hypothetical protein"
"clust_1727","group5","ortho_id",14,43236,0,36015,Inf,0.000223093088541359,0.00495217792914772,"hypothetical protein"
"clust_1728","group6","ortho_id",6,9261,8,69990,5.66791989950301,0.00331651593309371,0.0457942877563172,"Mobile element protein"
"clust_1728","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"Mobile element protein"
"clust_1729","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"Sortase A, LPXTG specific"
"clust_1732","group5","ortho_id",14,43236,0,36015,Inf,0.000223093088541359,0.00495217792914772,"hypothetical protein"
"clust_1733","group5","ortho_id",14,43236,0,36015,Inf,0.000223093088541359,0.00495217792914772,"DNA primase/helicase, phage-associated"
"clust_1734","group6","ortho_id",6,9261,8,69990,5.66791989950301,0.00331651593309371,0.0457942877563172,"FIG00424613: hypothetical protein"
"clust_1734","group5","ortho_id",0,43250,14,36001,0,1.59598391992581e-05,0.000681044138251499,"FIG00424613: hypothetical protein"
"clust_1735","group3","ortho_id",10,15420,3,63832,13.7950245744745,1.24477694942786e-05,0.000641802245578616,"hypothetical protein"
"clust_1735","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"hypothetical protein"
"clust_1736","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"LacI-type transcriptional regulator"
"clust_1737","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"Type I restriction-modification system, specificity subunit S (EC 3.1.21.3)"
"clust_1738","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"hypothetical protein"
"clust_1741","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"Phage protein"
"clust_1742","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"FIG006036: phage encoded DNA polymerase I (EC 2.7.7.7)"
"clust_1744","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"Lyzozyme M1 (1,4-beta-N-acetylmuramidase)"
"clust_1745","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"Phage integrase (Site-specific recombinase)"
"clust_1747","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"hypothetical protein"
"clust_1748","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"hypothetical protein"
"clust_1749","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"hypothetical protein"
"clust_1758","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"hypothetical protein"
"clust_1759","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"hypothetical protein"
"clust_1760","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"hypothetical protein"
"clust_1761","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"Transcriptional regulator, MerR family"
"clust_1762","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"hypothetical protein"
"clust_1763","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"Maltodextrin glucosidase (EC 3.2.1.20)"
"clust_1766","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"hypothetical protein"
"clust_1767","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"hypothetical protein"
"clust_1767","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"hypothetical protein"
"clust_1768","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Transcriptional regulator, HxlR family"
"clust_1769","group3","ortho_id",10,15420,3,63832,13.7950245744745,1.24477694942786e-05,0.000641802245578616,"Aminodeoxychorismate lyase (EC 4.1.3.38)"
"clust_1769","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Aminodeoxychorismate lyase (EC 4.1.3.38)"
"clust_1770","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Transcriptional regulator, MerR family"
"clust_1770","group3","ortho_id",9,15421,4,63831,9.31288681181862,0.000132992689911627,0.00406128618316759,"Transcriptional regulator, MerR family"
"clust_1771","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Galactoside O-acetyltransferase (EC 2.3.1.18)"
"clust_1771","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"Galactoside O-acetyltransferase (EC 2.3.1.18)"
"clust_1772","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"FIG00425722: hypothetical protein"
"clust_1772","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"FIG00425722: hypothetical protein"
"clust_1773","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"FIG00425752: hypothetical protein"
"clust_1773","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"FIG00425752: hypothetical protein"
"clust_1774","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)"
"clust_1774","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21)"
"clust_1775","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"FIG00424250: hypothetical protein"
"clust_1775","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"FIG00424250: hypothetical protein"
"clust_1776","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"FIG00425487: hypothetical protein"
"clust_1777","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"FIG00424666: hypothetical protein"
"clust_1778","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"hypothetical protein"
"clust_1778","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"hypothetical protein"
"clust_1779","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"putative ABC transporter ATP-binding protein"
"clust_1779","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"putative ABC transporter ATP-binding protein"
"clust_1780","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"putative ABC transporter integral membrane protein"
"clust_1780","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"putative ABC transporter integral membrane protein"
"clust_1781","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases"
"clust_1781","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases"
"clust_1782","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"hypothetical protein with possible nucleotidyltransferase domain"
"clust_1782","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"hypothetical protein with possible nucleotidyltransferase domain"
"clust_1783","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Permeases of the major facilitator superfamily"
"clust_1784","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"LacI-type transcriptional regulator"
"clust_1784","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"LacI-type transcriptional regulator"
"clust_1785","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"FIG001353: Acetyltransferase"
"clust_1785","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"FIG001353: Acetyltransferase"
"clust_1786","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"Endo-1,4-beta-xylanase D"
"clust_1786","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Endo-1,4-beta-xylanase D"
"clust_1787","group3","ortho_id",8,15422,5,63830,6.6220056267432,0.0010310671982301,0.0176363609207808,"Beta-glucosidase (EC 3.2.1.21)"
"clust_1787","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Beta-glucosidase (EC 3.2.1.21)"
"clust_1790","group5","ortho_id",1,43249,12,36003,0.0694005648847287,0.000963460667018563,0.0167001565430674,"ATPase"
"clust_1791","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Potassium uptake protein, integral membrane component, KtrB"
"clust_1792","group5","ortho_id",0,43250,13,36002,0,3.51327475201267e-05,0.00126739725787011,"Cold shock protein CspG"
"clust_1793","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"nucleotidyltransferase family protein"
"clust_1794","group5","ortho_id",13,43237,0,36015,Inf,0.000414801186053332,0.00838156838934306,"hypothetical protein"
"clust_1796","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids"
"clust_1797","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"FIG00632709: hypothetical protein"
"clust_1798","group6","ortho_id",9,9258,3,69995,22.6793115588106,6.41375026506416e-07,5.36224658206296e-05,"Alpha-N-arabinofuranosidase (EC 3.2.1.55)"
"clust_1798","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"Alpha-N-arabinofuranosidase (EC 3.2.1.55)"
"clust_1799","group6","ortho_id",9,9258,3,69995,22.6793115588106,6.41375026506416e-07,5.36224658206296e-05,"Tyrosine recombinase XerD"
"clust_1799","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"Tyrosine recombinase XerD"
"clust_1800","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)"
"clust_1800","group7","ortho_id",3,1435,9,77818,18.074015458429,0.00115964428503016,0.0197315969610772,"Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)"
"clust_1800","group2","ortho_id",6,4781,6,74472,15.5724284729351,3.25351853741142e-05,0.00121701106905178,"Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)"
"clust_1801","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"FIG00672017: hypothetical protein"
"clust_1803","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1805","group3","ortho_id",7,15423,5,63830,5.79390872259978,0.00331832432633423,0.0457942877563172,"COG1192: ATPases involved in chromosome partitioning"
"clust_1805","group5","ortho_id",1,43249,11,36004,0.0756975425353291,0.00188807231577745,0.0279216020396619,"COG1192: ATPases involved in chromosome partitioning"
"clust_1809","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"Phage protein"
"clust_1810","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"conserved hypothetical protein"
"clust_1811","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"FIG00672546: hypothetical protein"
"clust_1813","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1816","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1817","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1818","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1819","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1820","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1821","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"sugar transporter sugar binding protein"
"clust_1822","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1823","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"Crp-family transcriptional regulator"
"clust_1824","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1825","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1826","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"hypothetical protein"
"clust_1826","group3","ortho_id",7,15423,5,63830,5.79390872259978,0.00331832432633423,0.0457942877563172,"hypothetical protein"
"clust_1827","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"LacI-type transcriptional regulator"
"clust_1828","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"Cell division transporter, ATP-binding protein FtsE (TC 3.A.5.1.1)"
"clust_1828","group3","ortho_id",7,15423,5,63830,5.79390872259978,0.00331832432633423,0.0457942877563172,"Cell division transporter, ATP-binding protein FtsE (TC 3.A.5.1.1)"
"clust_1829","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)"
"clust_1830","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"FIG00424881: hypothetical protein"
"clust_1830","group3","ortho_id",8,15422,4,63831,8.27760199008376,0.000478405962341811,0.00961287717763771,"FIG00424881: hypothetical protein"
"clust_1831","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"DNA-3-methyladenine glycosylase (EC 3.2.2.20)"
"clust_1831","group3","ortho_id",8,15422,4,63831,8.27760199008376,0.000478405962341811,0.00961287717763771,"DNA-3-methyladenine glycosylase (EC 3.2.2.20)"
"clust_1833","group3","ortho_id",7,15423,5,63830,5.79390872259978,0.00331832432633423,0.0457942877563172,"hypothetical protein"
"clust_1833","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"hypothetical protein"
"clust_1834","group3","ortho_id",8,15422,4,63831,8.27760199008376,0.000478405962341811,0.00961287717763771,"DUF1526 domain-containing protein"
"clust_1834","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"DUF1526 domain-containing protein"
"clust_1835","group3","ortho_id",7,15423,5,63830,5.79390872259978,0.00331832432633423,0.0457942877563172,"ATPases with chaperone activity, ATP-binding subunit"
"clust_1835","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"ATPases with chaperone activity, ATP-binding subunit"
"clust_1836","group3","ortho_id",7,15423,5,63830,5.79390872259978,0.00331832432633423,0.0457942877563172,"FIG00426194: hypothetical protein"
"clust_1836","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"FIG00426194: hypothetical protein"
"clust_1837","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"Endo-beta-N-acetylglucosaminidase"
"clust_1838","group3","ortho_id",8,15422,4,63831,8.27760199008376,0.000478405962341811,0.00961287717763771,"Predicted glucose transporter in maltodextrin utilization gene cluster"
"clust_1838","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"Predicted glucose transporter in maltodextrin utilization gene cluster"
"clust_1839","group3","ortho_id",8,15422,4,63831,8.27760199008376,0.000478405962341811,0.00961287717763771,"oxidoreductase of aldo/keto reductase family, subgroup 1"
"clust_1839","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"oxidoreductase of aldo/keto reductase family, subgroup 1"
"clust_1840","group3","ortho_id",9,15421,3,63832,12.4129002599208,4.95385142380781e-05,0.00177719419829105,"Mobile element protein"
"clust_1840","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"Mobile element protein"
"clust_1841","group3","ortho_id",10,15420,2,63833,20.696617428035,3.4871169266929e-06,0.000206369870528426,"hypothetical protein"
"clust_1841","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"hypothetical protein"
"clust_1842","group3","ortho_id",7,15423,5,63830,5.79390872259978,0.00331832432633423,0.0457942877563172,"multidrug transport protein"
"clust_1842","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"multidrug transport protein"
"clust_1843","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"hypothetical protein with helix turn helix motif"
"clust_1844","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"Potassium voltage-gated channel subfamily KQT; possible potassium channel, VIC family"
"clust_1847","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1849","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)"
"clust_1850","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"FIG00426778: hypothetical protein"
"clust_1853","group5","ortho_id",12,43238,0,36015,Inf,0.000773249778667787,0.0151067852843223,"hypothetical protein"
"clust_1854","group5","ortho_id",0,43250,12,36003,0,7.73373229789907e-05,0.00243981198592573,"hypothetical protein"
"clust_1855","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"COG0582: Integrase"
"clust_1856","group6","ortho_id",9,9258,2,69996,34.0109412694825,1.79131204968172e-07,1.84425527248342e-05,"Mobile element protein"
"clust_1856","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"Mobile element protein"
"clust_1857","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"hypothetical protein"
"clust_1862","group5","ortho_id",1,43249,10,36005,0.0832529263726701,0.0036952429562419,0.0492967603101115,"COG0477: Permeases of the major facilitator superfamily"
"clust_1863","group5","ortho_id",1,43249,10,36005,0.0832529263726701,0.0036952429562419,0.0492967603101115,"hypothetical protein"
"clust_1866","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"hypothetical protein"
"clust_1867","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"HNH endonuclease domain protein"
"clust_1868","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"Adenine-specific methyltransferase (EC 2.1.1.72)"
"clust_1869","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"virulence-related protein"
"clust_1870","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"FIG00672473: hypothetical protein"
"clust_1871","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"FIG00672392: hypothetical protein"
"clust_1872","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"Phage terminase large subunit"
"clust_1873","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"Prophage Clp protease-like protein"
"clust_1874","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"Phage protein"
"clust_1875","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"Phage major tail protein"
"clust_1876","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"FIG01032287: hypothetical protein"
"clust_1877","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"Phage tail length tape-measure protein"
"clust_1878","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"FIG00672565: hypothetical protein"
"clust_1879","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"FIG00672433: hypothetical protein"
"clust_1880","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"hypothetical protein"
"clust_1881","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"hypothetical protein"
"clust_1882","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"hypothetical protein"
"clust_1883","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"periplasmic binding protein/LacI transcriptional regulator"
"clust_1884","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"Putative cytoplasmic protein"
"clust_1885","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"Putative inner membrane protein"
"clust_1886","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"hypothetical protein"
"clust_1887","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"hypothetical protein"
"clust_1888","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"2-keto-3-deoxygluconate permease (KDG permease)"
"clust_1889","group5","ortho_id",11,43239,0,36015,Inf,0.00144579704845831,0.0230184801563826,"hypothetical protein"
"clust_1890","group3","ortho_id",8,15422,3,63832,11.0374100317358,0.000192494330272655,0.00494063308549584,"FIG00426934: hypothetical protein"
"clust_1890","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"FIG00426934: hypothetical protein"
"clust_1891","group3","ortho_id",8,15422,3,63832,11.0374100317358,0.000192494330272655,0.00494063308549584,"hypothetical protein"
"clust_1891","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"hypothetical protein"
"clust_1892","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"hypothetical protein"
"clust_1892","group3","ortho_id",8,15422,3,63832,11.0374100317358,0.000192494330272655,0.00494063308549584,"hypothetical protein"
"clust_1893","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"Membrane protein involved in colicin uptake"
"clust_1894","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"hypothetical protein"
"clust_1897","group3","ortho_id",8,15422,3,63832,11.0374100317358,0.000192494330272655,0.00494063308549584,"Mobile element protein"
"clust_1897","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"Mobile element protein"
"clust_1898","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"hypothetical protein"
"clust_1898","group3","ortho_id",8,15422,3,63832,11.0374100317358,0.000192494330272655,0.00494063308549584,"hypothetical protein"
"clust_1899","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"Arabinose-proton symporter"
"clust_1900","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"Putative galactosidase"
"clust_1900","group3","ortho_id",7,15423,4,63831,7.24244999191055,0.00166170528067198,0.0256134809683807,"Putative galactosidase"
"clust_1901","group3","ortho_id",8,15422,3,63832,11.0374100317358,0.000192494330272655,0.00494063308549584,"ABC-type sugar transport system, periplasmic component"
"clust_1901","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"ABC-type sugar transport system, periplasmic component"
"clust_1902","group3","ortho_id",8,15422,3,63832,11.0374100317358,0.000192494330272655,0.00494063308549584,"transcriptional regulator"
"clust_1902","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"transcriptional regulator"
"clust_1903","group5","ortho_id",0,43250,11,36004,0,0.000170239201071462,0.00494063308549584,"hypothetical protein"
