"Group","Database","Category","a","b","c","d","Odds ratio","p-value","q-value"
"group4","go_id","GO:0004145 diamine N-acetyltransferase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0004146 dihydrofolate reductase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0004148 dihydrolipoyl dehydrogenase activity",2,362,30,14971,2.75664987666122,0.175068948478955,0.683943328318181
"group4","go_id","GO:0004150 dihydroneopterin aldolase activity",1,363,17,14984,2.42782614218143,0.350659307749454,0.974024071070372
"group4","go_id","GO:0004151 dihydroorotase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004156 dihydropteroate synthase activity",1,363,22,14979,1.8755980987434,0.42410650172136,1
"group4","go_id","GO:0004160 dihydroxy-acid dehydratase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004163 diphosphomevalonate decarboxylase activity",0,364,27,14974,0,1,1
"group4","go_id","GO:0004170 dUTP diphosphatase activity",1,363,56,14945,0.735204905687621,1,1
"group4","go_id","GO:0004179 membrane alanyl aminopeptidase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004308 exo-alpha-sialidase activity",1,363,57,14944,0.722258800938413,1,1
"group4","go_id","GO:0004309 exopolyphosphatase activity",3,361,79,14922,1.56960928425469,0.446813863155778,1
"group4","go_id","GO:0004311 farnesyltranstransferase activity",1,363,51,14950,0.80755038684088,1,1
"group4","go_id","GO:0004316 3-oxoacyl-[acyl-carrier-protein] reductase activity",1,363,34,14967,1.21266961558474,0.5683229872899,1
"group4","go_id","GO:0004317 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity",1,363,49,14952,0.840622375064805,1,1
"group4","go_id","GO:0004318 enoyl-[acyl-carrier-protein] reductase (NADH) activity",1,363,49,14952,0.840622375064805,1,1
"group4","go_id","GO:0004322 ferroxidase activity",2,362,54,14947,1.52917797914696,0.384159761542952,1
"group4","go_id","GO:0004326 tetrahydrofolylpolyglutamate synthase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004329 formate-tetrahydrofolate ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004332 fructose-bisphosphate aldolase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0004335 galactokinase activity",1,363,33,14968,1.24949755877075,0.557824528505476,1
"group4","go_id","GO:0004340 glucokinase activity",0,364,7,14994,0,1,1
"group4","go_id","GO:0004342 glucosamine-6-phosphate deaminase activity",3,361,59,14942,2.10443084078906,0.181474184709455,0.693504165157949
"group4","go_id","GO:0004345 glucose-6-phosphate dehydrogenase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0004347 glucose-6-phosphate isomerase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004349 glutamate 5-kinase activity",1,363,49,14952,0.840622375064805,1,1
"group4","go_id","GO:0004350 glutamate-5-semialdehyde dehydrogenase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0004354 glutamate dehydrogenase (NADP+) activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004355 glutamate synthase (NADPH) activity",2,362,38,14963,2.17534698252759,0.244688518272103,0.792046565335251
"group4","go_id","GO:0004356 glutamate-ammonia ligase activity",2,362,108,14893,0.761879319814979,1,1
"group4","go_id","GO:0004358 glutamate N-acetyltransferase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004360 glutamine-fructose-6-phosphate transaminase (isomerizing) activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004363 glutathione synthase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0004365 glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004372 glycine hydroxymethyltransferase activity",0,364,6,14995,0,1,1
"group4","go_id","GO:0004385 guanylate kinase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0004386 helicase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004397 histidine ammonia-lyase activity",0,364,5,14996,0,1,1
"group4","go_id","GO:0004399 histidinol dehydrogenase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004400 histidinol-phosphate transaminase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004412 homoserine dehydrogenase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004413 homoserine kinase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0004417 hydroxyethylthiazole kinase activity",1,363,61,14940,0.674718826226021,1,1
"group4","go_id","GO:0004420 hydroxymethylglutaryl-CoA reductase (NADPH) activity",0,364,25,14976,0,1,1
"group4","go_id","GO:0004421 hydroxymethylglutaryl-CoA synthase activity",0,364,32,14969,0,1,1
"group4","go_id","GO:0004422 hypoxanthine phosphoribosyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004424 imidazoleglycerol-phosphate dehydratase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004425 indole-3-glycerol-phosphate synthase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004427 inorganic diphosphatase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004450 isocitrate dehydrogenase (NADP+) activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004452 isopentenyl-diphosphate delta-isomerase activity",0,364,30,14971,0,1,1
"group4","go_id","GO:0004455 ketol-acid reductoisomerase activity",2,362,34,14967,2.43176570364912,0.209577707320776,0.759667313367684
"group4","go_id","GO:0004459 L-lactate dehydrogenase activity",2,362,106,14895,0.776357993950353,1,1
"group4","go_id","GO:0004467 long-chain-fatty-acid-CoA ligase activity",4,360,179,14822,0.920054273799846,1,1
"group4","go_id","GO:0004476 mannose-6-phosphate isomerase activity",0,364,4,14997,0,1,1
"group4","go_id","GO:0004477 methenyltetrahydrofolate cyclohydrolase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004478 methionine adenosyltransferase activity",1,363,57,14944,0.722258800938413,1,1
"group4","go_id","GO:0004479 methionyl-tRNA formyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004488 methylenetetrahydrofolate dehydrogenase (NADP+) activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004490 methylglutaconyl-CoA hydratase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0004496 mevalonate kinase activity",0,364,30,14971,0,1,1
"group4","go_id","GO:0004512 inositol-3-phosphate synthase activity",0,364,38,14963,0,1,1
"group4","go_id","GO:0004514 nicotinate-nucleotide diphosphorylase (carboxylating) activity",1,363,15,14986,2.75181652200022,0.318728871158008,0.944474978672647
"group4","go_id","GO:0004515 nicotinate-nucleotide adenylyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004516 nicotinate phosphoribosyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004523 ribonuclease H activity",0,364,14,14987,0,1,1
"group4","go_id","GO:0004556 alpha-amylase activity",0,364,3,14998,0,1,1
"group4","go_id","GO:0004557 alpha-galactosidase activity",1,363,40,14961,1.03038017873502,0.626293974037451,1
"group4","go_id","GO:0004558 alpha-glucosidase activity",7,357,92,14909,3.177069191335,0.00914017918469629,0.105893025301181
"group4","go_id","GO:0004561 alpha-N-acetylglucosaminidase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0004563 beta-N-acetylhexosaminidase activity",2,362,58,14943,1.42334936459914,0.654151781164543,1
"group4","go_id","GO:0004564 beta-fructofuranosidase activity",2,362,25,14976,3.30911139950635,0.133511464856657,0.618715788405343
"group4","go_id","GO:0004565 beta-galactosidase activity",8,356,115,14886,2.90846882312237,0.00893840495491842,0.104383156358658
"group4","go_id","GO:0004566 beta-glucuronidase activity",0,364,3,14998,0,1,1
"group4","go_id","GO:0004568 chitinase activity",1,363,10,14991,4.12897517865634,0.231884778243602,0.781106873435114
"group4","go_id","GO:0004574 oligo-1,6-glucosidase activity",2,362,64,14937,1.28942462614688,0.670602518468966,1
"group4","go_id","GO:0004585 ornithine carbamoyltransferase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004588 orotate phosphoribosyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004590 orotidine-5'-phosphate decarboxylase activity",2,362,107,14894,0.769051003062377,1,1
"group4","go_id","GO:0004594 pantothenate kinase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004595 pantetheine-phosphate adenylyltransferase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0004605 phosphatidate cytidylyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004614 phosphoglucomutase activity",2,362,108,14893,0.761879319814979,1,1
"group4","go_id","GO:0004616 phosphogluconate dehydrogenase (decarboxylating) activity",1,363,82,14919,0.501224595050967,1,1
"group4","go_id","GO:0004617 phosphoglycerate dehydrogenase activity",2,362,33,14968,2.50578136057665,0.200876929835054,0.743910252394305
"group4","go_id","GO:0004618 phosphoglycerate kinase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004619 phosphoglycerate mutase activity",2,362,68,14933,1.21325714084196,0.682637740145358,1
"group4","go_id","GO:0004622 lysophospholipase activity",1,363,21,14980,1.96498822473977,0.410111893711918,1
"group4","go_id","GO:0004632 phosphopantothenate--cysteine ligase activity",0,364,2,14999,0,1,1
"group4","go_id","GO:0004633 phosphopantothenoylcysteine decarboxylase activity",0,364,2,14999,0,1,1
"group4","go_id","GO:0004634 phosphopyruvate hydratase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0004635 phosphoribosyl-AMP cyclohydrolase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004636 phosphoribosyl-ATP diphosphatase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004637 phosphoribosylamine-glycine ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004638 phosphoribosylaminoimidazole carboxylase activity",2,362,108,14893,0.761879319814979,1,1
"group4","go_id","GO:0004639 phosphoribosylaminoimidazolesuccinocarboxamide synthase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0004640 phosphoribosylanthranilate isomerase activity",1,363,18,14983,2.29289074125035,0.366060364110905,0.997875646321685
"group4","go_id","GO:0004641 phosphoribosylformylglycinamidine cyclo-ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004642 phosphoribosylformylglycinamidine synthase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004643 phosphoribosylaminoimidazolecarboxamide formyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004645 phosphorylase activity",2,362,62,14939,1.3311938769436,0.664871222201314,1
"group4","go_id","GO:0004647 phosphoserine phosphatase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0004648 phosphoserine transaminase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004654 polyribonucleotide nucleotidyltransferase activity",1,363,43,14958,0.958295869619794,1,1
"group4","go_id","GO:0004655 porphobilinogen synthase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0004658 propionyl-CoA carboxylase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004664 prephenate dehydratase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0004730 pseudouridylate synthase activity",2,362,71,14930,1.16176363625536,0.692047645560484,1
"group4","go_id","GO:0004735 pyrroline-5-carboxylate reductase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0004743 pyruvate kinase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0004747 ribokinase activity",3,361,102,14899,1.21384792043805,0.740035111909807,1
"group4","go_id","GO:0004748 ribonucleoside-diphosphate reductase activity",2,362,106,14895,0.776357993950353,1,1
"group4","go_id","GO:0004749 ribose phosphate diphosphokinase activity",3,361,108,14893,1.14595591264189,0.748326225580938,1
"group4","go_id","GO:0004750 ribulose-phosphate 3-epimerase activity",2,362,63,14938,1.30997775591588,0.667709637667483,1
"group4","go_id","GO:0004751 ribose-5-phosphate isomerase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0004760 serine-pyruvate transaminase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0004766 spermidine synthase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0004775 succinate-CoA ligase (ADP-forming) activity",2,362,38,14963,2.17534698252759,0.244688518272103,0.792046565335251
"group4","go_id","GO:0004788 thiamin diphosphokinase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004789 thiamin-phosphate diphosphorylase activity",1,363,42,14959,0.981176587285974,1,1
"group4","go_id","GO:0004791 thioredoxin-disulfide reductase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004793 threonine aldolase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004794 L-threonine ammonia-lyase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0004795 threonine synthase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004798 thymidylate kinase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0004799 thymidylate synthase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004801 transaldolase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004802 transketolase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004807 triose-phosphate isomerase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004813 alanine-tRNA ligase activity",1,363,51,14950,0.80755038684088,1,1
"group4","go_id","GO:0004814 arginine-tRNA ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004815 aspartate-tRNA ligase activity",1,363,52,14949,0.791968341265777,1,1
"group4","go_id","GO:0004817 cysteine-tRNA ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004818 glutamate-tRNA ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004820 glycine-tRNA ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004821 histidine-tRNA ligase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0004822 isoleucine-tRNA ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004823 leucine-tRNA ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004824 lysine-tRNA ligase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0004825 methionine-tRNA ligase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0004826 phenylalanine-tRNA ligase activity",2,362,110,14891,0.747927116308861,1,1
"group4","go_id","GO:0004827 proline-tRNA ligase activity",1,363,50,14951,0.823755679659363,1,1
"group4","go_id","GO:0004828 serine-tRNA ligase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0004829 threonine-tRNA ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004830 tryptophan-tRNA ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004831 tyrosine-tRNA ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004832 valine-tRNA ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004834 tryptophan synthase activity",2,362,45,14956,1.83621189314435,0.30642378128104,0.917866558608251
"group4","go_id","GO:0004845 uracil phosphoribosyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0004849 uridine kinase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0004850 uridine phosphorylase activity",0,364,37,14964,0,1,1
"group4","go_id","GO:0004856 xylulokinase activity",0,364,31,14970,0,1,1
"group4","go_id","GO:0005506 iron ion binding",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0005507 copper ion binding",0,364,1,15000,0,1,1
"group4","go_id","GO:0005524 ATP binding",2,362,110,14891,0.747927116308861,1,1
"group4","go_id","GO:0005525 GTP binding",0,364,1,15000,0,1,1
"group4","go_id","GO:0005622 intracellular",0,364,1,15000,0,1,1
"group4","go_id","GO:0005975 carbohydrate metabolic process",2,362,73,14928,1.12978587016511,0.698453634127133,1
"group4","go_id","GO:0006118 electron transport",0,364,2,14999,0,1,1
"group4","go_id","GO:0006260 DNA replication",2,362,109,14892,0.754839220374458,1,1
"group4","go_id","GO:0006281 DNA repair",0,364,1,15000,0,1,1
"group4","go_id","GO:0006304 DNA modification",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0006629 lipid metabolic process",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0006725 aromatic compound metabolic process",0,364,1,15000,0,1,1
"group4","go_id","GO:0008026 ATP-dependent helicase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008033 tRNA processing",0,364,1,15000,0,1,1
"group4","go_id","GO:0008080 N-acetyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008152 metabolic process",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0008253 5'-nucleotidase activity",1,363,25,14976,1.6501667172105,0.464134675621347,1
"group4","go_id","GO:0008270 zinc ion binding",2,362,108,14893,0.761879319814979,1,1
"group4","go_id","GO:0008422 beta-glucosidase activity",7,357,72,14929,4.06489776018324,0.00265469911677816,0.0401936407902104
"group4","go_id","GO:0008444 CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity",2,362,148,14853,0.554479143430095,0.589546888150484,1
"group4","go_id","GO:0008448 N-acetylglucosamine-6-phosphate deacetylase activity",2,362,52,14949,1.58821043872152,0.367162288552001,0.998613154674052
"group4","go_id","GO:0008453 alanine-glyoxylate transaminase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0008460 dTDP-glucose 4,6-dehydratase activity",1,363,57,14944,0.722258800938413,1,1
"group4","go_id","GO:0008477 purine nucleosidase activity",2,362,159,14842,0.515737773831306,0.595852589208121,1
"group4","go_id","GO:0008478 pyridoxal kinase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0008531 riboflavin kinase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008649 rRNA methyltransferase activity",1,363,50,14951,0.823755679659363,1,1
"group4","go_id","GO:0008658 penicillin binding",1,363,13,14988,3.17562016221392,0.285232823616848,0.870923575697482
"group4","go_id","GO:0008661 1-deoxy-D-xylulose-5-phosphate synthase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0008663 2',3'-cyclic-nucleotide 2'-phosphodiesterase activity",0,364,9,14992,0,1,1
"group4","go_id","GO:0008666 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0008677 2-dehydropantoate 2-reductase activity",0,364,40,14961,0,1,1
"group4","go_id","GO:0008685 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0008696 4-amino-4-deoxychorismate lyase activity",0,364,14,14987,0,1,1
"group4","go_id","GO:0008703 5-amino-6-(5-phosphoribosylamino)uracil reductase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0008706 6-phospho-beta-glucosidase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0008716 D-alanine-D-alanine ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008720 D-lactate dehydrogenase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0008728 GTP diphosphokinase activity",1,363,33,14968,1.24949755877075,0.557824528505476,1
"group4","go_id","GO:0008733 L-arabinose isomerase activity",0,364,22,14979,0,1,1
"group4","go_id","GO:0008734 L-aspartate oxidase activity",1,363,15,14986,2.75181652200022,0.318728871158008,0.944474978672647
"group4","go_id","GO:0008741 ribulokinase activity",0,364,22,14979,0,1,1
"group4","go_id","GO:0008742 L-ribulose-phosphate 4-epimerase activity",0,364,31,14970,0,1,1
"group4","go_id","GO:0008750 NAD(P)+ transhydrogenase (AB-specific) activity",3,361,57,14944,2.17860500151565,0.169694278977161,0.683943328318181
"group4","go_id","GO:0008760 UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008763 UDP-N-acetylmuramate-L-alanine ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008764 UDP-N-acetylmuramoylalanine-D-glutamate ligase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008765 UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity",1,363,57,14944,0.722258800938413,1,1
"group4","go_id","GO:0008774 acetaldehyde dehydrogenase (acetylating) activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0008776 acetate kinase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0008782 adenosylhomocysteine nucleosidase activity",1,363,80,14921,0.51382369993399,1,1
"group4","go_id","GO:0008784 alanine racemase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008795 NAD+ synthase activity",1,363,60,14941,0.686009595617787,1,1
"group4","go_id","GO:0008797 aspartate ammonia-lyase activity",1,363,18,14983,2.29289074125035,0.366060364110905,0.997875646321685
"group4","go_id","GO:0008800 beta-lactamase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0008801 beta-phosphoglucomutase activity",1,363,12,14989,3.4404664040058,0.267873919680135,0.839628784202889
"group4","go_id","GO:0008827 cytochrome o ubiquinol oxidase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0008829 dCTP deaminase activity",1,363,45,14956,0.915584983061083,1,1
"group4","go_id","GO:0008830 dTDP-4-dehydrorhamnose 3,5-epimerase activity",1,363,43,14958,0.958295869619794,1,1
"group4","go_id","GO:0008831 dTDP-4-dehydrorhamnose reductase activity",1,363,43,14958,0.958295869619794,1,1
"group4","go_id","GO:0008832 dGTPase activity",1,363,52,14949,0.791968341265777,1,1
"group4","go_id","GO:0008834 di-trans,poly-cis-decaprenylcistransferase activity",1,363,45,14956,0.915584983061083,1,1
"group4","go_id","GO:0008835 diaminohydroxyphosphoribosylaminopyrimidine deaminase activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0008836 diaminopimelate decarboxylase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0008837 diaminopimelate epimerase activity",1,363,19,14982,2.17210707573036,0.381097118148676,0.998613154674052
"group4","go_id","GO:0008841 dihydrofolate synthase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008861 formate C-acetyltransferase activity",1,363,56,14945,0.735204905687621,1,1
"group4","go_id","GO:0008865 fructokinase activity",1,363,22,14979,1.8755980987434,0.42410650172136,1
"group4","go_id","GO:0008866 fructuronate reductase activity",0,364,2,14999,0,1,1
"group4","go_id","GO:0008878 glucose-1-phosphate adenylyltransferase activity",1,363,18,14983,2.29289074125035,0.366060364110905,0.997875646321685
"group4","go_id","GO:0008879 glucose-1-phosphate thymidylyltransferase activity",1,363,46,14955,0.895622193240345,1,1
"group4","go_id","GO:0008880 glucuronate isomerase activity",0,364,2,14999,0,1,1
"group4","go_id","GO:0008881 glutamate racemase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008887 glycerate kinase activity",1,363,16,14985,2.57980241910098,0.334885147846944,0.967651559800838
"group4","go_id","GO:0008888 glycerol dehydrogenase activity",0,364,3,14998,0,1,1
"group4","go_id","GO:0008889 glycerophosphodiester phosphodiesterase activity",1,363,24,14977,1.7190385107266,0.451110171209365,1
"group4","go_id","GO:0008897 phosphopantetheinyltransferase activity",0,364,40,14961,0,1,1
"group4","go_id","GO:0008899 homoserine O-succinyltransferase activity",1,363,27,14974,1.52771917258341,0.489266277845862,1
"group4","go_id","GO:0008912 lactaldehyde reductase activity",1,363,41,14960,1.00517368984216,1,1
"group4","go_id","GO:0008928 mannose-1-phosphate guanylyltransferase (GDP) activity",0,364,4,14997,0,1,1
"group4","go_id","GO:0008930 methylthioadenosine nucleosidase activity",1,363,80,14921,0.51382369993399,1,1
"group4","go_id","GO:0008936 nicotinamidase activity",1,363,51,14950,0.80755038684088,1,1
"group4","go_id","GO:0008949 oxalyl-CoA decarboxylase activity",0,364,3,14998,0,1,1
"group4","go_id","GO:0008955 peptidoglycan glycosyltransferase activity",1,363,85,14916,0.483438961021877,0.72547438978875,1
"group4","go_id","GO:0008959 phosphate acetyltransferase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008963 phospho-N-acetylmuramoyl-pentapeptide-transferase activity",1,363,55,14946,0.748621755362805,1,1
"group4","go_id","GO:0008964 phosphoenolpyruvate carboxylase activity",1,363,60,14941,0.686009595617787,1,1
"group4","go_id","GO:0008966 phosphoglucosamine mutase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0008972 phosphomethylpyrimidine kinase activity",0,364,3,14998,0,1,1
"group4","go_id","GO:0008976 polyphosphate kinase activity",1,363,53,14948,0.776974267006068,1,1
"group4","go_id","GO:0008982 protein-N(PI)-phosphohistidine-sugar phosphotransferase activity",6,358,76,14925,3.29081916279995,0.0131352312578434,0.143546512343178
"group4","go_id","GO:0008998 ribonucleoside-triphosphate reductase activity",1,363,54,14947,0.762535500963604,1,1
"group4","go_id","GO:0009001 serine O-acetyltransferase activity",0,364,36,14965,0,1,1
"group4","go_id","GO:0009002 serine-type D-Ala-D-Ala carboxypeptidase activity",1,363,95,14906,0.432262150712748,0.730539654863829,1
"group4","go_id","GO:0009014 succinyl-diaminopimelate desuccinylase activity",1,363,20,14981,2.06328605190558,0.395778164026414,1
"group4","go_id","GO:0009016 succinyldiaminopimelate transaminase activity",2,362,33,14968,2.50578136057665,0.200876929835054,0.743910252394305
"group4","go_id","GO:0009018 sucrose phosphorylase activity",2,362,27,14974,3.06361066778639,0.149864954497425,0.662627534317721
"group4","go_id","GO:0009042 valine-pyruvate transaminase activity",0,364,3,14998,0,1,1
"group4","go_id","GO:0009044 xylan 1,4-beta-xylosidase activity",0,364,14,14987,0,1,1
"group4","go_id","GO:0009045 xylose isomerase activity",0,364,17,14984,0,1,1
"group4","go_id","GO:0009055 electron carrier activity",0,364,1,15000,0,1,1
"group4","go_id","GO:0009058 biosynthetic process",0,364,3,14998,0,1,1
"group4","go_id","GO:0009073 aromatic amino acid family biosynthetic process",1,363,18,14983,2.29289074125035,0.366060364110905,0.997875646321685
"group4","go_id","GO:0009252 peptidoglycan biosynthetic process",1,363,13,14988,3.17562016221392,0.285232823616848,0.870923575697482
"group4","go_id","GO:0009384 N-acylmannosamine kinase activity",1,363,8,14993,5.16151011335006,0.194131615322149,0.726941122387992
"group4","go_id","GO:0016020 membrane",1,363,56,14945,0.735204905687621,1,1
"group4","go_id","GO:0016021 integral to membrane",0,364,1,15000,0,1,1
